from,to,weight
iron oxide nanoparticles,surface charge,0.04597701149425287
iron oxide nanoparticles,nanomaterials,0.06896551724137931
iron oxide nanoparticles,superparamagnetism,0.09195402298850575
barrier layer,deposition,0.06097560975609756
barrier layer,anodizing,0.10975609756097561
barrier layer,nanoporous,0.06097560975609756
photocurrent,photoelectrochemistry,0.05066344993968637
photocurrent,open-circuit voltage,0.05066344993968637
photocurrent,visible spectrum,0.05669481302774427
mixed oxide,titanium oxide,0.08035714285714286
mixed oxide,selective catalytic reduction,0.08928571428571429
mixed oxide,cerium oxide,0.07142857142857142
mixed oxide,space velocity,0.05357142857142857
nanodot,hydrothermal synthesis,0.056179775280898875
nanodot,carbon fibers,0.07865168539325842
laser ablation,surface modification,0.043010752688172046
laser ablation,pulsed laser deposition,0.0967741935483871
bovine serum albumin,surface modification,0.042735042735042736
bovine serum albumin,protein adsorption,0.11965811965811966
bovine serum albumin,biomolecule,0.042735042735042736
microemulsion,photodegradation,0.0625
microemulsion,methyl orange,0.06875
microemulsion,visible spectrum,0.05625
organic dye,acceptor,0.09868421052631579
organic dye,moiety,0.046052631578947366
organic dye,photocurrent,0.046052631578947366
spin coating,nanocrystalline material,0.052083333333333336
charge density,surface charge,0.16964285714285715
charge density,density of states,0.0625
mercury-vapor lamp,degradation,0.12222222222222222
mercury-vapor lamp,mercury,0.15555555555555556
mercury-vapor lamp,methyl orange,0.06666666666666667
mercury-vapor lamp,photodegradation,0.05555555555555555
elongation,thermal stability,0.04477611940298507
elongation,ultraviolet,0.04477611940298507
elongation,polypropylene,0.04477611940298507
graphitic carbon nitride,visible spectrum,0.1568627450980392
graphitic carbon nitride,carbon fibers,0.10784313725490197
graphitic carbon nitride,rhodamine b,0.058823529411764705
graphitic carbon nitride,methyl orange,0.049019607843137254
graphitic carbon nitride,photodegradation,0.049019607843137254
chemical energy,energy transformation,0.14545454545454545
overlayer,photocurrent,0.07194244604316546
physical vapor deposition,deposition,0.20634920634920634
physical vapor deposition,cavity magnetron,0.09523809523809523
ammonium hydroxide,hydrothermal synthesis,0.05042016806722689
ammonium hydroxide,nanorod,0.05042016806722689
ammonium hydroxide,nitric acid,0.04201680672268908
ammonium hydroxide,visible spectrum,0.05042016806722689
amide,surface modification,0.05405405405405406
photocatalytic water splitting,acceptor,0.049019607843137254
photocatalytic water splitting,visible spectrum,0.24509803921568626
isotropic etching,template,0.045454545454545456
isotropic etching,anodizing,0.06060606060606061
molar ratio,degradation,0.06528189910979229
molar ratio,methyl orange,0.04747774480712166
quartz crystal microbalance,protein adsorption,0.05185185185185185
quartz crystal microbalance,deposition,0.08888888888888889
quartz crystal microbalance,crystal (programming language),0.07407407407407407
quartz crystal microbalance,surface modification,0.05185185185185185
chemical stability,thermal stability,0.12380952380952381
chemical stability,surface modification,0.047619047619047616
thermal treatment,specific surface area,0.048
thermal treatment,photodegradation,0.048
thermogravimetry,differential thermal analysis,0.08163265306122448
thermogravimetry,thermal stability,0.053061224489795916
crystal violet,visible spectrum,0.0847457627118644
crystal violet,methylene blue,0.06779661016949153
crystal violet,crystal (programming language),0.15254237288135594
crystal violet,degradation,0.13559322033898305
crystal violet,cationic polymerization,0.05084745762711865
molar absorptivity,acceptor,0.04819277108433735
molar absorptivity,photocurrent,0.05220883534136546
sunlight,ultraviolet,0.06557377049180328
sunlight,visible spectrum,0.09836065573770492
sunlight,degradation,0.09836065573770492
chemisorption,physisorption,0.04568527918781726
density of states,visible spectrum,0.07092198581560284
density of states,absorption edge,0.11347517730496454
density of states,charge density,0.04964539007092199
metastability,monoclinic crystal system,0.052884615384615384
electron mobility,photocurrent,0.05263157894736842
electron mobility,charge carrier,0.12030075187969924
photoactive layer,active layer,0.1016949152542373
photoactive layer,hybrid solar cell,0.059322033898305086
photoactive layer,open-circuit voltage,0.0423728813559322
photoactive layer,charge carrier,0.0423728813559322
photoactive layer,photocurrent,0.11016949152542373
photoactive layer,quantum efficiency,0.0423728813559322
sulfonic acid,nafion,0.06329113924050633
sulfonic acid,thermogravimetric analysis,0.05063291139240506
photoelectrochemical cell,photoelectrochemistry,0.20634920634920634
photoelectrochemical cell,photocurrent,0.19047619047619047
photoelectrochemical cell,visible spectrum,0.050793650793650794
indium tin oxide,transparent conducting film,0.04990403071017274
indium tin oxide,tin oxide,0.12092130518234165
indium tin oxide,auxiliary electrode,0.04798464491362764
indium tin oxide,photocurrent,0.061420345489443376
superacid,molar ratio,0.10204081632653061
electron acceptor,electron donor,0.12709832134292565
electron acceptor,acceptor,0.21342925659472423
electron acceptor,moiety,0.045563549160671464
electron acceptor,homo/lumo,0.045563549160671464
electron acceptor,photocurrent,0.047961630695443645
copper oxide,titanium oxide,0.05454545454545454
tetragonal crystal system,monoclinic crystal system,0.07956104252400549
tetragonal crystal system,orthorhombic crystal system,0.0438957475994513
tetragonal crystal system,nanocrystalline material,0.0438957475994513
tetragonal crystal system,tin oxide,0.0438957475994513
biasing,resistive touchscreen,0.1232876712328767
biasing,photocurrent,0.0684931506849315
biasing,ultraviolet,0.0410958904109589
nanosensor,surface modification,0.06666666666666667
nanosensor,nanomaterials,0.05333333333333334
bimetal,bimetallic strip,0.125
bimetal,specific surface area,0.075
fluorine,visible spectrum,0.04225352112676056
fluorine,tin oxide,0.07511737089201878
non-blocking i/o,visible spectrum,0.04823151125401929
non-blocking i/o,nickel oxide,0.04501607717041801
incipient wetness impregnation,selective catalytic reduction,0.06896551724137931
incipient wetness impregnation,temperature-programmed reduction,0.05747126436781609
differential thermal analysis,thermogravimetric analysis,0.12444444444444444
differential thermal analysis,thermal stability,0.044444444444444446
differential thermal analysis,thermogravimetry,0.08888888888888889
energy transformation,chemical energy,0.07655502392344497
thermal stability,thermogravimetric analysis,0.10046511627906977
hydrothermal reaction,hydrothermal synthesis,0.3235294117647059
hydrothermal reaction,nanorod,0.058823529411764705
hydrothermal reaction,autoclave,0.049019607843137254
cellulose acetate,degradation,0.044444444444444446
cellulose acetate,methylene blue,0.044444444444444446
cellulose acetate,thermal stability,0.044444444444444446
cellulose acetate,electrospinning,0.044444444444444446
cellulose acetate,thermogravimetric analysis,0.044444444444444446
horizontal scan rate,anodizing,0.09433962264150944
nanosheet,hydrothermal synthesis,0.045936395759717315
nanosheet,nanorod,0.053003533568904596
dip-coating,nanocrystalline material,0.059113300492610835
dip-coating,methylene blue,0.04433497536945813
dip-coating,visible spectrum,0.04926108374384237
dip-coating,methyl orange,0.06896551724137931
dip-coating,superhydrophilicity,0.04433497536945813
human decontamination,nanomaterials,0.04310344827586207
human decontamination,degradation,0.0603448275862069
filtration (mathematics),ultrafiltration (renal),0.05405405405405406
filtration (mathematics),membrane fouling,0.0777027027027027
filtration (mathematics),ceramic membrane,0.05405405405405406
kirkendall effect,nanomaterials,0.0625
kirkendall effect,template,0.046875
kirkendall effect,electrospinning,0.0625
kirkendall effect,nanorod,0.078125
kirkendall effect,ostwald ripening,0.046875
mesoscopic physics,photocurrent,0.05343511450381679
mesoscopic physics,perovskite solar cell,0.06870229007633588
biopolymer,filler (materials),0.0410958904109589
hydrochloric acid,ilmenite,0.057803468208092484
hydrochloric acid,nanorod,0.046242774566473986
reflection,anti-reflective coating,0.06310679611650485
reflection,diffuse reflection,0.05825242718446602
nanoreactor,nanomaterials,0.09090909090909091
ohmic contact,memristor,0.042735042735042736
ohmic contact,deposition,0.042735042735042736
ohmic contact,indium tin oxide,0.042735042735042736
isothermal process,atmospheric temperature range,0.047619047619047616
biomaterial,biocompatibility,0.09090909090909091
biomaterial,protein adsorption,0.045454545454545456
biomaterial,surface modification,0.07954545454545454
surface diffusion,bimetallic strip,0.04411764705882353
surface diffusion,deposition,0.04411764705882353
benzaldehyde,benzyl alcohol,0.23076923076923078
benzaldehyde,visible spectrum,0.04395604395604396
photobleaching,photodegradation,0.1
bet theory,methylene blue,0.06187624750499002
bet theory,specific surface area,0.2654690618762475
bet theory,visible spectrum,0.07385229540918163
anodizing,nanoporous,0.04908424908424908
anodizing,titanium oxide,0.06666666666666667
anodizing,photocurrent,0.05934065934065934
oleylamine,crystal (programming language),0.058823529411764705
oleylamine,reactivity,0.058823529411764705
oleylamine,solvothermal synthesis,0.08823529411764706
oleylamine,dispersity,0.08823529411764706
oleylamine,visible spectrum,0.058823529411764705
inert gas,inert,0.24752475247524752
inert gas,carbon fibers,0.0594059405940594
acrylic acid,polystyrene,0.04225352112676056
acrylic acid,surface modification,0.056338028169014086
aqueous two-phase system,degradation,0.06349206349206349
photocathode,photocurrent,0.10843373493975904
photocathode,tandem,0.04819277108433735
photocathode,photoelectrochemical cell,0.08433734939759036
lead sulfide,cadmium sulfide,0.08974358974358974
lead sulfide,photocurrent,0.08974358974358974
lead sulfide,cadmium selenide,0.05128205128205128
rhodamine,rhodamine b,0.3029197080291971
rhodamine,degradation,0.15328467153284672
rhodamine,visible spectrum,0.07664233576642336
rhodamine,photodegradation,0.09124087591240876
photon upconversion,visible spectrum,0.1595744680851064
photon upconversion,nanomaterials,0.06382978723404255
photon upconversion,energy transformation,0.0425531914893617
photon upconversion,photocurrent,0.0425531914893617
photon upconversion,ultraviolet,0.05319148936170213
oxidation state,xanes,0.058823529411764705
cadmium sulfide,visible spectrum,0.08974358974358974
cadmium sulfide,lead sulfide,0.04487179487179487
cadmium sulfide,cadmium selenide,0.057692307692307696
cadmium sulfide,photocurrent,0.05128205128205128
oxalic acid,degradation,0.044444444444444446
bentonite,degradation,0.11392405063291139
water-gas shift reaction,reaction rate,0.07547169811320754
auxiliary electrode,carbon fibers,0.06486486486486487
auxiliary electrode,tin oxide,0.06846846846846846
auxiliary electrode,triiodide,0.05045045045045045
auxiliary electrode,open-circuit voltage,0.07207207207207207
auxiliary electrode,photocurrent,0.07747747747747748
auxiliary electrode,indium tin oxide,0.04504504504504504
ostwald ripening,hydrothermal synthesis,0.041666666666666664
ostwald ripening,nanorod,0.09895833333333333
rhodamine 6g,rhodamine b,0.16
rhodamine 6g,visible spectrum,0.056
rhodamine 6g,rhodamine,0.072
layer by layer,deposition,0.09900990099009901
layer by layer,surface modification,0.04455445544554455
benzyl alcohol,benzaldehyde,0.16279069767441862
benzyl alcohol,visible spectrum,0.05426356589147287
benzyl alcohol,bimetallic strip,0.07751937984496124
catechol,surface modification,0.0425531914893617
catechol,degradation,0.05319148936170213
catechol,resorcinol,0.0425531914893617
phosphonate,surface modification,0.0945945945945946
phosphonate,carboxylate,0.06756756756756757
phosphonate,hybrid material,0.05405405405405406
volume fraction,particle (ecology),0.09210526315789473
nafion,sulfonic acid,0.04201680672268908
nafion,amperometry,0.05042016806722689
mercury,mercury-vapor lamp,0.09395973154362416
soda-lime glass,superhydrophilicity,0.04878048780487805
soda-lime glass,visible spectrum,0.04878048780487805
temperature-programmed reduction,selective catalytic reduction,0.0847457627118644
temperature-programmed reduction,thermal desorption spectroscopy,0.059322033898305086
temperature-programmed reduction,chemisorption,0.0423728813559322
temperature-programmed reduction,incipient wetness impregnation,0.0423728813559322
organic semiconductor,charge carrier,0.05405405405405406
organic semiconductor,hybrid solar cell,0.10810810810810811
attenuated total reflection,reflection,0.043478260869565216
attenuated total reflection,diffuse reflection,0.043478260869565216
attenuated total reflection,particle (ecology),0.043478260869565216
attenuated total reflection,carboxylate,0.043478260869565216
macropore,particle (ecology),0.0425531914893617
macropore,titanium oxide,0.0425531914893617
macropore,characterization,0.0425531914893617
macropore,monolith,0.1702127659574468
macropore,specific surface area,0.0425531914893617
macropore,micrometer,0.0425531914893617
selective catalytic reduction,atmospheric temperature range,0.04240282685512368
selective catalytic reduction,space velocity,0.10600706713780919
resistive touchscreen,memristor,0.07172995780590717
tin dioxide,tin oxide,0.2064516129032258
tin dioxide,nanorod,0.04516129032258064
lithium titanate,hydrothermal synthesis,0.045454545454545456
lithium titanate,carbon fibers,0.15151515151515152
lithium titanate,particle (ecology),0.045454545454545456
silver nitrate,methylene blue,0.06666666666666667
silver nitrate,silver nanoparticle,0.16666666666666666
silver nitrate,titanium oxide,0.044444444444444446
silver nitrate,degradation,0.05555555555555555
silver nitrate,methyl orange,0.044444444444444446
ceramic membrane,membrane fouling,0.078125
ceramic membrane,ultrafiltration (renal),0.109375
ceramic membrane,filtration (mathematics),0.125
ceramic membrane,turbidity,0.046875
gravimetric analysis,thermogravimetric analysis,0.16483516483516483
gravimetric analysis,thermal stability,0.04395604395604396
sodium hydroxide,hydrothermal synthesis,0.07142857142857142
exfoliation joint,nanosheet,0.0594059405940594
nanoporous,anodizing,0.07060063224446786
degradation,visible spectrum,0.09532811234134486
degradation,photodegradation,0.08290575209289765
degradation,methylene blue,0.06265190386173373
degradation,methyl orange,0.06292195517148258
borosilicate glass,degradation,0.047058823529411764
template method pattern,template,0.21212121212121213
template method pattern,specific surface area,0.05454545454545454
diffuse reflection,visible spectrum,0.20178041543026706
diffuse reflection,degradation,0.050445103857566766
diffuse reflection,photodegradation,0.04451038575667656
methylene,methylene blue,0.25263157894736843
methylene,degradation,0.2
methylene,visible spectrum,0.08421052631578947
methylene,photodegradation,0.042105263157894736
barium titanate,tetragonal crystal system,0.05970149253731343
barium titanate,barium,0.09701492537313433
barium titanate,hydrothermal synthesis,0.048507462686567165
coaxial,nanoporous,0.05084745762711865
coaxial,deposition,0.05084745762711865
coaxial,electrospinning,0.15254237288135594
coaxial,nanorod,0.05084745762711865
xanes,x-ray absorption spectroscopy,0.13095238095238096
xanes,absorption edge,0.07936507936507936
space velocity,atmospheric temperature range,0.050314465408805034
space velocity,selective catalytic reduction,0.18867924528301888
space velocity,molar ratio,0.05660377358490566
methylene blue,degradation,0.1596696490020647
methylene blue,visible spectrum,0.15416379903647626
methylene blue,photodegradation,0.07708189951823813
phosphoric acid,titanium oxide,0.06802721088435375
phosphoric acid,anodizing,0.07482993197278912
electrolysis of water,oxygen evolution,0.22826086956521738
emulsion polymerization,particle (ecology),0.06030150753768844
emulsion polymerization,miniemulsion,0.05025125628140704
emulsion polymerization,polystyrene,0.08542713567839195
specific surface area,bet theory,0.10431372549019607
specific surface area,visible spectrum,0.058823529411764705
specific surface area,photodegradation,0.054901960784313725
specific surface area,methyl orange,0.0596078431372549
perovskite solar cell,mesoscopic physics,0.06923076923076923
perovskite solar cell,photocurrent,0.06923076923076923
perovskite solar cell,open-circuit voltage,0.08461538461538462
perovskite solar cell,charge carrier,0.06923076923076923
perovskite solar cell,deposition,0.046153846153846156
perovskite solar cell,carbon fibers,0.046153846153846156
self-assembled monolayer,surface modification,0.10606060606060606
cobalt oxide,tin oxide,0.06896551724137931
cobalt oxide,oxygen evolution,0.05172413793103448
cobalt oxide,nanomaterials,0.05172413793103448
cobalt oxide,overpotential,0.05172413793103448
turbidity,ultrafiltration (renal),0.09448818897637795
turbidity,filtration (mathematics),0.06299212598425197
turbidity,membrane fouling,0.047244094488188976
turbidity,ceramic membrane,0.047244094488188976
ruthenium oxide,oxygen evolution,0.06756756756756757
suspension,particle (ecology),0.07050092764378478
suspension,degradation,0.04638218923933209
visible spectrum,methyl orange,0.06172839506172839
visible spectrum,degradation,0.07782186948853616
visible spectrum,rhodamine b,0.043209876543209874
visible spectrum,methylene blue,0.04938271604938271
visible spectrum,photodegradation,0.06415343915343916
ambient pressure,specific surface area,0.046511627906976744
ambient pressure,nanocrystalline material,0.05813953488372093
monoclinic crystal system,orthorhombic crystal system,0.048582995951417005
monoclinic crystal system,tetragonal crystal system,0.11740890688259109
reducing agent,silver nanoparticle,0.06796116504854369
reducing agent,selective catalytic reduction,0.04854368932038835
carbon fibers,visible spectrum,0.04625292740046839
microcrystalline,methylene blue,0.057692307692307696
microcrystalline,nanocrystalline material,0.057692307692307696
hydroxylation,degradation,0.08333333333333333
acceptor,electron acceptor,0.1287988422575977
acceptor,electron donor,0.07525325615050651
acceptor,photocurrent,0.053545586107091175
dibenzothiophene,thermogravimetric analysis,0.05128205128205128
dibenzothiophene,specific surface area,0.05128205128205128
ethylene diamine,hexagonal phase,0.04878048780487805
ethylene diamine,visible spectrum,0.04878048780487805
ethylene diamine,nanomaterials,0.04878048780487805
ethylene diamine,characterization,0.04878048780487805
ethylene diamine,specific surface area,0.04878048780487805
ethylene diamine,wurtzite crystal structure,0.04878048780487805
ethylene diamine,nanorod,0.04878048780487805
ethylene diamine,methyl orange,0.04878048780487805
ethylene diamine,rhodamine b,0.04878048780487805
superhydrophilicity,deposition,0.05138339920948617
miniemulsion,particle (ecology),0.045454545454545456
miniemulsion,emulsion polymerization,0.11363636363636363
miniemulsion,polystyrene,0.07954545454545454
amorphous carbon,carbon fibers,0.410958904109589
amorphous carbon,xanes,0.0410958904109589
polysulfide,carbon fibers,0.0410958904109589
polysulfide,nanocrystalline material,0.0410958904109589
polysulfide,auxiliary electrode,0.1643835616438356
polysulfide,open-circuit voltage,0.0410958904109589
polysulfide,photocurrent,0.0684931506849315
nanoclusters,visible spectrum,0.05019305019305019
absorbance,visible spectrum,0.10785824345146379
absorbance,degradation,0.04930662557781202
linear sweep voltammetry,anodizing,0.058823529411764705
linear sweep voltammetry,chronoamperometry,0.07352941176470588
linear sweep voltammetry,nanomaterial-based catalyst,0.04411764705882353
linear sweep voltammetry,amperometry,0.04411764705882353
linear sweep voltammetry,carbon fibers,0.04411764705882353
linear sweep voltammetry,photocurrent,0.08823529411764706
photoconductivity,charge carrier,0.04743083003952569
photoconductivity,photocurrent,0.22134387351778656
photoconductivity,ultraviolet,0.05138339920948617
titanium carbide,carbon fibers,0.18421052631578946
titanium carbide,carbothermic reaction,0.07894736842105263
simulated body fluid,surface modification,0.09904153354632587
simulated body fluid,biocompatibility,0.11501597444089456
simulated body fluid,titanium alloy,0.07987220447284345
simulated body fluid,anodizing,0.07028753993610223
nanomaterial-based catalyst,nanomaterials,0.05
nanomaterial-based catalyst,visible spectrum,0.06428571428571428
exothermic reaction,endothermic process,0.0425531914893617
graphite oxide,visible spectrum,0.05454545454545454
graphite oxide,titanium oxide,0.10909090909090909
graphite oxide,exfoliation joint,0.07272727272727272
graphite oxide,carbon fibers,0.05454545454545454
graphite oxide,methylene blue,0.05454545454545454
graphite oxide,methyl orange,0.09090909090909091
polyvinyl alcohol,electrospinning,0.1
cadmium selenide,cadmium sulfide,0.11392405063291139
cadmium selenide,lead sulfide,0.05063291139240506
cadmium selenide,nanocrystalline material,0.05063291139240506
zeta potential,particle (ecology),0.07253886010362694
zeta potential,surface charge,0.054404145077720206
zeta potential,suspension,0.04922279792746114
facet (psychology),degradation,0.053691275167785234
facet (psychology),crystal (programming language),0.12080536912751678
facet (psychology),reactivity,0.04697986577181208
facet (psychology),photodegradation,0.06040268456375839
lanthanum,visible spectrum,0.04132231404958678
lanthanum,methyl orange,0.09917355371900827
lanthanum,degradation,0.06611570247933884
reaction rate,degradation,0.09821428571428571
cerium oxide,mixed oxide,0.05442176870748299
cerium oxide,titanium oxide,0.047619047619047616
cerium oxide,nanomaterials,0.05442176870748299
energy-dispersive x-ray spectroscopy,titanium alloy,0.061068702290076333
energy-dispersive x-ray spectroscopy,simulated body fluid,0.05343511450381679
energy-dispersive x-ray spectroscopy,characterization,0.04580152671755725
lattice (music),lattice constant,0.07851239669421488
field emission microscopy,morphology,0.04516129032258064
field emission microscopy,anodizing,0.1032258064516129
field emission microscopy,visible spectrum,0.05161290322580645
field emission microscopy,diffractometer,0.05161290322580645
chromophore,acceptor,0.07692307692307693
polyacrylic acid,acrylic acid,0.075
polyacrylic acid,rhodamine b,0.05
polyacrylic acid,nanomaterials,0.05
polyacrylic acid,suspension,0.05
polyacrylic acid,photodegradation,0.05
polyacrylic acid,degradation,0.05
polyacrylic acid,surface modification,0.05
langmuir adsorption model,photodegradation,0.04205607476635514
langmuir adsorption model,endothermic process,0.06542056074766354
polyacrylonitrile,electrospinning,0.22950819672131148
polyacrylonitrile,carbon fibers,0.04918032786885246
polyacrylonitrile,photodegradation,0.04918032786885246
polyacrylonitrile,thermogravimetric analysis,0.06557377049180328
hydroxyl radical,ultraviolet,0.0472972972972973
hydroxyl radical,degradation,0.11486486486486487
tin oxide,tin dioxide,0.0600375234521576
tin oxide,indium tin oxide,0.05909943714821764
tin oxide,photocurrent,0.05909943714821764
tin oxide,nanorod,0.055347091932457786
alkoxide,specific surface area,0.049689440993788817
inert,inert gas,0.1404494382022472
anhydrous,methylene blue,0.045454545454545456
anhydrous,nanocrystalline material,0.06818181818181818
titanium oxide,anodizing,0.0651862464183381
photodegradation,methyl orange,0.08690280065897858
photodegradation,visible spectrum,0.1198517298187809
photodegradation,degradation,0.12644151565074135
photodegradation,rhodamine b,0.05601317957166392
photodegradation,methylene blue,0.04612850082372323
hexamethylenetetramine,nanorod,0.05128205128205128
hexamethylenetetramine,hydrothermal synthesis,0.07692307692307693
hexamethylenetetramine,rhodamine b,0.07692307692307693
hexamethylenetetramine,rod,0.05128205128205128
hexamethylenetetramine,visible spectrum,0.05128205128205128
hexamethylenetetramine,photocurrent,0.05128205128205128
hexamethylenetetramine,wurtzite crystal structure,0.05128205128205128
buffer (optical fiber),active layer,0.07865168539325842
buffer (optical fiber),nanorod,0.056179775280898875
passivation,photocurrent,0.05714285714285714
orthorhombic crystal system,tetragonal crystal system,0.0972644376899696
orthorhombic crystal system,monoclinic crystal system,0.0729483282674772
thermogravimetric analysis,thermal stability,0.09926470588235294
monolith,macropore,0.058394160583941604
biofouling,surface modification,0.04142011834319527
biofouling,filtration (mathematics),0.047337278106508875
biofouling,ultrafiltration (renal),0.05917159763313609
biofouling,membrane fouling,0.04142011834319527
biofouling,superhydrophilicity,0.047337278106508875
noble metal,visible spectrum,0.10431654676258993
overpotential,oxygen evolution,0.14035087719298245
overpotential,carbon fibers,0.07017543859649122
polypropylene,thermal stability,0.0502283105022831
transient (computer programming),resistive touchscreen,0.060240963855421686
transient (computer programming),charge carrier,0.060240963855421686
rod,carbon fibers,0.05154639175257732
rod,crystal (programming language),0.041237113402061855
