from,to,weight
band offset,band diagram,0.08620689655172414
band offset,wide-bandgap semiconductor,0.1810344827586207
band offset,band bending,0.07758620689655173
band offset,wurtzite crystal structure,0.06896551724137931
nanosphere lithography,ultraviolet,0.07692307692307693
nanosphere lithography,nanorod,0.07692307692307693
charge carrier,carrier lifetime,0.07662835249042145
power-added efficiency,linear amplifier,0.13881748071979436
power-added efficiency,power bandwidth,0.13624678663239073
surface photovoltage,band bending,0.15384615384615385
surface photovoltage,depletion region,0.07692307692307693
surface photovoltage,wide-bandgap semiconductor,0.09615384615384616
surface photovoltage,absorption edge,0.07692307692307693
photoexcitation,photoconductivity,0.10526315789473684
texture synthesis,texture (cosmology),0.1746031746031746
visible spectrum,ultraviolet,0.09523809523809523
electron mobility,wide-bandgap semiconductor,0.1697645600991326
power electronics,power module,0.08638743455497382
power electronics,wide-bandgap semiconductor,0.11780104712041885
blue laser,laser diode,0.1111111111111111
optical power,waveguide,0.08426966292134831
ultraviolet,wide-bandgap semiconductor,0.09506790564689063
ultraviolet,quantum efficiency,0.09077912794853467
open-circuit voltage,quantum efficiency,0.12195121951219512
metastability,wurtzite crystal structure,0.0967741935483871
decoupling (probability),power density,0.06756756756756757
penning trap,trap (plumbing),0.15384615384615385
penning trap,deep-level transient spectroscopy,0.2564102564102564
penning trap,electron beam processing,0.10256410256410256
pooling,feature (linguistics),0.08955223880597014
pooling,convolution (computer science),0.06716417910447761
barrier layer,wide-bandgap semiconductor,0.17391304347826086
barrier layer,transconductance,0.06521739130434782
radiation hardening,radiation damage,0.13513513513513514
radiation hardening,wide-bandgap semiconductor,0.10810810810810811
impact ionization,avalanche breakdown,0.18518518518518517
impact ionization,wide-bandgap semiconductor,0.07407407407407407
impact ionization,avalanche diode,0.08641975308641975
discriminator,generative adversarial network,0.08240426563257393
template,wide-bandgap semiconductor,0.12213740458015267
hybrid material,characterization,0.08333333333333333
hybrid material,visible spectrum,0.08333333333333333
end-to-end principle,discriminator,0.10526315789473684
inpainting,discriminator,0.07191780821917808
indium tin oxide,ohmic contact,0.09375
indium tin oxide,ultraviolet,0.06696428571428571
anodizing,nanoporous,0.08333333333333333
