from,to,weight
oxygen permeability,biopolymer,0.2
hybrid material,thermal stability,0.4
hybrid material,exfoliation joint,0.2
hybrid material,silsesquioxane,0.2
hybrid material,surface modification,0.2
stress relaxation,hysteresis,0.2857142857142857
soybean oil,epoxidized soybean oil,0.3333333333333333
polypropylene glycol,polypropylene,0.23076923076923078
polyolefin,thermoplastic elastomer,0.21052631578947367
butane,thermogravimetric analysis,0.3333333333333333
butane,polycarbonate,0.3333333333333333
butane,thermal stability,0.3333333333333333
injection molding machine,molding (decorative),0.3333333333333333
sepiolite,maleic anhydride,0.3333333333333333
sepiolite,thermal stability,0.3333333333333333
sepiolite,polymer nanocomposite,0.3333333333333333
gelatin,electrospinning,0.2
embrittlement,thermal stability,0.3333333333333333
embrittlement,thermogravimetric analysis,0.3333333333333333
kevlar,aramid,0.2727272727272727
zirconium phosphate,limiting oxygen index,0.3333333333333333
zirconium phosphate,thermogravimetric analysis,0.3333333333333333
zirconium phosphate,thermal stability,0.3333333333333333
distortion (music),piezoresistive effect,0.2
distortion (music),tactile sensor,0.2
distortion (music),compression molding,0.2
distortion (music),molding (decorative),0.2
carbon nanotube actuators,polymer nanocomposite,0.2857142857142857
bioplastic,environmentally friendly,0.25
polyvinylidene fluoride,dielectric loss,0.25
organoclay,thermal stability,0.2
polymer clay,polymer nanocomposite,0.25
kenaf,natural fiber,0.20833333333333334
thermogravimetric analysis,thermal stability,0.21115537848605578
dodecylbenzene,polylactic acid,0.3333333333333333
dodecylbenzene,thermal stability,0.3333333333333333
dispersion stability,thermal stability,0.2
dispersion stability,polystyrene,0.2
dispersion stability,surface modification,0.2
dispersion stability,cone calorimeter,0.2
propylene carbonate,electrospinning,0.4
propylene carbonate,thermal stability,0.2
propylene carbonate,polyacrylonitrile,0.2
benzoic acid,thermal stability,0.25
benzoic acid,isocyanate,0.25
benzoic acid,hexamethylene diisocyanate,0.25
damage tolerance,compression molding,0.2
damage tolerance,polypropylene,0.2
damage tolerance,thermosetting polymer,0.2
damage tolerance,ductility (earth science),0.2
fragmentation,degradation,0.2
fragmentation,nanomaterials,0.2
fragmentation,filler (materials),0.2
fragmentation,thermoplastic elastomer,0.2
peroxide,miscibility,0.2
peroxide,thermoplastic elastomer,0.2
peroxide,caprolactone,0.2
peroxide,shape-memory polymer,0.2
smart polymer,smart material,0.21428571428571427
