from,to,weight
methane reformer,carbon fibers,0.07931034482758621
methane reformer,biogas,0.034482758620689655
methane reformer,partial oxidation,0.034482758620689655
methane reformer,carbon dioxide reforming,0.27586206896551724
methane reformer,bimetallic strip,0.04482758620689655
mechanical strength,biocompatibility,0.04938271604938271
mechanical strength,nanomaterials,0.037037037037037035
methanation,bimetallic strip,0.040339702760084924
methanation,water-gas shift reaction,0.040339702760084924
methanation,carbon fibers,0.09766454352441614
methanation,biogas,0.036093418259023353
methanation,space velocity,0.04246284501061571
methanation,non-blocking i/o,0.03821656050955414
silicon oxide,deposition,0.0684931506849315
silicon oxide,passivation,0.0547945205479452
laterite,ferroalloy,0.03829787234042553
laterite,california bearing ratio,0.04680851063829787
open-circuit voltage,power density,0.035398230088495575
open-circuit voltage,passivation,0.12389380530973451
high-entropy alloys,ductility (earth science),0.06282722513089005
high-entropy alloys,calphad,0.041884816753926704
high-entropy alloys,spark plasma sintering,0.05235602094240838
pellet,pelletizing,0.125
pellet,slag (welding),0.051470588235294115
pellet,iron ore,0.05514705882352941
economic shortage,slag (welding),0.07692307692307693
congo red,langmuir adsorption model,0.10126582278481013
congo red,degradation,0.0379746835443038
congo red,layered double hydroxides,0.0379746835443038
congo red,cationic polymerization,0.05063291139240506
congo red,methylene blue,0.0379746835443038
thermal shock,refractory (planetary science),0.038314176245210725
thermal shock,mullite,0.07279693486590039
polyolefin,thermal stability,0.07377049180327869
polyolefin,high-density polyethylene,0.040983606557377046
polyolefin,low-density polyethylene,0.04918032786885246
polyolefin,polypropylene,0.09016393442622951
polyolefin,separator (oil production),0.09836065573770492
polyolefin,hydrogenolysis,0.06557377049180328
deoxygenation,pyrolysis oil,0.04878048780487805
deoxygenation,oxygenate,0.03484320557491289
deoxygenation,hydrodeoxygenation,0.11149825783972125
biocomposite,biocompatibility,0.04201680672268908
biocomposite,natural fiber,0.058823529411764705
biocomposite,thermogravimetric analysis,0.04201680672268908
biocomposite,husk,0.04201680672268908
clinoptilolite,mordenite,0.0380952380952381
clinoptilolite,langmuir adsorption model,0.0761904761904762
nichrome,cermet,0.056338028169014086
nichrome,thermocouple,0.07042253521126761
simulated body fluid,titanium alloy,0.09523809523809523
simulated body fluid,biocompatibility,0.10119047619047619
simulated body fluid,bioactive glass,0.08928571428571429
bifunctional catalyst,zsm-5,0.038461538461538464
bifunctional catalyst,dimethyl ether,0.12307692307692308
bifunctional catalyst,fischer–tropsch process,0.046153846153846156
bifunctional catalyst,space velocity,0.038461538461538464
percolation (cognitive psychology),filler (materials),0.08571428571428572
