from,to,weight
iron oxide nanoparticles,biocompatibility,0.03896103896103896
iron oxide nanoparticles,superparamagnetism,0.03896103896103896
iron oxide nanoparticles,nanomaterials,0.03896103896103896
photocurrent,nanorod,0.04581299286518964
photocurrent,visible spectrum,0.06984603830266617
photocurrent,photoelectrochemistry,0.05820503191888847
heteroatom,carbon fibers,0.2169811320754717
mixed oxide,characterization,0.040983606557377046
mixed oxide,titanium oxide,0.06557377049180328
nanodot,carbon fibers,0.1349206349206349
nanodot,visible spectrum,0.05555555555555555
nanodot,nanomaterials,0.047619047619047616
nanodot,nanorod,0.03968253968253968
laser ablation,pulsed laser deposition,0.06918238993710692
laser ablation,titanium oxide,0.050314465408805034
laser ablation,deposition,0.0440251572327044
bovine serum albumin,protein adsorption,0.09803921568627451
bovine serum albumin,zeta potential,0.049019607843137254
bovine serum albumin,surface charge,0.0392156862745098
bovine serum albumin,surface modification,0.058823529411764705
photothermal effect,nanomaterials,0.08045977011494253
photothermal effect,visible spectrum,0.06896551724137931
photothermal effect,nanorod,0.10344827586206896
microemulsion,particle (ecology),0.0625
microemulsion,degradation,0.041666666666666664
microemulsion,surface modification,0.041666666666666664
microemulsion,electrospinning,0.041666666666666664
organic dye,electron acceptor,0.056074766355140186
organic dye,visible spectrum,0.08411214953271028
organic dye,acceptor,0.11214953271028037
organic dye,electron donor,0.04672897196261682
spin coating,deposition,0.0691588785046729
spin coating,perovskite solar cell,0.05046728971962617
spin coating,absorbance,0.04299065420560748
charge density,surface charge,0.1523809523809524
charge density,zeta potential,0.047619047619047616
graphitic carbon nitride,carbon nitride,0.20614828209764918
graphitic carbon nitride,carbon fibers,0.1410488245931284
graphitic carbon nitride,visible spectrum,0.11573236889692586
graphitic carbon nitride,degradation,0.045207956600361664
overlayer,photocurrent,0.11578947368421053
ammonium hydroxide,hydrochloric acid,0.05
ammonium hydroxide,hydrothermal synthesis,0.05
ammonium hydroxide,degradation,0.05
husk,metakaolin,0.05673758865248227
photocatalytic water splitting,visible spectrum,0.16585365853658537
photocatalytic water splitting,oxygen evolution,0.04390243902439024
photocatalytic water splitting,charge carrier,0.04390243902439024
photocatalytic water splitting,nanoclusters,0.03902439024390244
isotropic etching,surface modification,0.0625
isotropic etching,nanoporous,0.05
polylactic acid,thermogravimetric analysis,0.04225352112676056
polylactic acid,degradation,0.056338028169014086
polylactic acid,electrospinning,0.056338028169014086
polylactic acid,biopolymer,0.056338028169014086
molar ratio,degradation,0.044585987261146494
quartz crystal microbalance,surface modification,0.04065040650406504
quartz crystal microbalance,deposition,0.056910569105691054
chemical stability,thermal stability,0.08588957055214724
thermal treatment,carbon fibers,0.05825242718446602
thermal treatment,thermal stability,0.038834951456310676
thermal treatment,specific surface area,0.038834951456310676
thermal treatment,photodegradation,0.05825242718446602
thermal treatment,methylene blue,0.038834951456310676
thermogravimetry,thermogravimetric analysis,0.057803468208092484
thermogravimetry,thermal stability,0.09248554913294797
thermogravimetry,differential thermal analysis,0.06936416184971098
crystal violet,crystal (programming language),0.10483870967741936
crystal violet,methylene blue,0.04838709677419355
crystal violet,degradation,0.10483870967741936
crystal violet,methyl orange,0.04032258064516129
crystal violet,photodegradation,0.06451612903225806
molar absorptivity,absorbance,0.0440251572327044
sunlight,ultraviolet,0.05752212389380531
sunlight,visible spectrum,0.061946902654867256
sunlight,degradation,0.12389380530973451
chemisorption,physisorption,0.057692307692307696
nitrophenol,selective catalytic reduction,0.04285714285714286
nitrophenol,photodegradation,0.07142857142857142
nitrophenol,4-nitrophenol,0.2714285714285714
nitrophenol,degradation,0.17142857142857143
electron mobility,charge carrier,0.10526315789473684
electron mobility,perovskite solar cell,0.09210526315789473
pickering emulsion,coalescence (physics),0.050359712230215826
pickering emulsion,particle (ecology),0.08633093525179857
pickering emulsion,polystyrene,0.06474820143884892
pickering emulsion,emulsion polymerization,0.07194244604316546
metastability,tetragonal crystal system,0.05042016806722689
metastability,monoclinic crystal system,0.06302521008403361
photoactive layer,perovskite solar cell,0.1485148514851485
photoactive layer,photocurrent,0.10891089108910891
photoactive layer,open-circuit voltage,0.039603960396039604
photoactive layer,active layer,0.06930693069306931
photoactive layer,hybrid solar cell,0.039603960396039604
sulfonic acid,thermal stability,0.1044776119402985
sulfonic acid,nafion,0.04477611940298507
sulfonic acid,cationic polymerization,0.04477611940298507
photoelectrochemical cell,visible spectrum,0.04
photoelectrochemical cell,photoelectrochemistry,0.18166666666666667
photoelectrochemical cell,photocathode,0.05333333333333334
photoelectrochemical cell,photocurrent,0.145
indium tin oxide,tin oxide,0.12362637362637363
indium tin oxide,transparent conducting film,0.04395604395604396
indium tin oxide,photocurrent,0.04120879120879121
electrochemical energy conversion,energy transformation,0.11206896551724138
electrochemical energy conversion,nanomaterials,0.08620689655172414
electrochemical energy conversion,oxygen evolution,0.09482758620689655
electron acceptor,electron donor,0.11494252873563218
electron acceptor,acceptor,0.21551724137931033
electron acceptor,photocurrent,0.040229885057471264
dimethyl formamide,nanomaterials,0.043478260869565216
prussian blue,visible spectrum,0.06349206349206349
prussian blue,photocurrent,0.047619047619047616
microfiber,electrospinning,0.16279069767441862
microfiber,nanorod,0.046511627906976744
microfiber,polypropylene,0.046511627906976744
microfiber,deposition,0.046511627906976744
microfiber,polyvinylpyrrolidone,0.046511627906976744
microfiber,photodegradation,0.046511627906976744
copper oxide,titanium oxide,0.08176100628930817
sonochemistry,degradation,0.2641509433962264
sonochemistry,sonication,0.09433962264150944
sonochemistry,methyl orange,0.07547169811320754
tetragonal crystal system,monoclinic crystal system,0.09111880046136102
tetragonal crystal system,orthorhombic crystal system,0.0392156862745098
biasing,perovskite solar cell,0.04838709677419355
biasing,ultraviolet,0.04838709677419355
biasing,hysteresis,0.06451612903225806
biasing,photocurrent,0.04838709677419355
bimetal,bimetallic strip,0.1875
bimetal,oxidizing agent,0.09375
bimetal,nanomaterial-based catalyst,0.0625
high-κ dielectric,dielectric loss,0.16993464052287582
fluorine,tin oxide,0.10256410256410256
non-blocking i/o,nickel oxide,0.09205020920502092
carbon nitride,graphitic carbon nitride,0.2651162790697674
carbon nitride,carbon fibers,0.2116279069767442
carbon nitride,degradation,0.044186046511627906
carbon nitride,visible spectrum,0.09767441860465116
differential thermal analysis,thermogravimetry,0.061855670103092786
differential thermal analysis,thermal stability,0.05154639175257732
differential thermal analysis,thermogravimetric analysis,0.15463917525773196
microreactor,degradation,0.048
microreactor,methylene blue,0.048
microreactor,microchannel,0.048
energy transformation,nanomaterials,0.05813953488372093
energy transformation,electrochemical energy conversion,0.050387596899224806
energy transformation,solar energy conversion,0.09689922480620156
thermal stability,thermogravimetric analysis,0.11178247734138973
linear range,photocurrent,0.047058823529411764
cladding (metalworking),waveguide,0.11428571428571428
microscale chemistry,nanorod,0.038461538461538464
hydrothermal reaction,hydrothermal synthesis,0.3684210526315789
hydrothermal reaction,characterization,0.039473684210526314
hydrothermal reaction,facet (psychology),0.039473684210526314
hydrothermal reaction,nanorod,0.039473684210526314
cellulose acetate,biofouling,0.04225352112676056
cellulose acetate,electrospinning,0.08450704225352113
cellulose acetate,ultrafiltration (renal),0.056338028169014086
cellulose acetate,phase inversion,0.08450704225352113
sponge,electrospinning,0.045454545454545456
sponge,carbon fibers,0.045454545454545456
sponge,biofouling,0.045454545454545456
nanosheet,photocurrent,0.039832285115303984
nanosheet,visible spectrum,0.05870020964360587
molybdenum trioxide,tungsten trioxide,0.10909090909090909
human decontamination,degradation,0.06043956043956044
filtration (mathematics),membrane fouling,0.06711409395973154
filtration (mathematics),ceramic membrane,0.04697986577181208
filtration (mathematics),ultrafiltration (renal),0.04697986577181208
mesoscopic physics,perovskite solar cell,0.13095238095238096
mesoscopic physics,open-circuit voltage,0.041666666666666664
mesoscopic physics,hysteresis,0.041666666666666664
mesoscopic physics,photocurrent,0.07142857142857142
mesoscopic physics,deposition,0.047619047619047616
biopolymer,surface modification,0.04093567251461988
biopolymer,biocompatibility,0.04093567251461988
selenide,cadmium sulfide,0.047619047619047616
selenide,chemical bath deposition,0.047619047619047616
selenide,visible spectrum,0.07936507936507936
selenide,photocurrent,0.047619047619047616
selenide,photoelectrochemical cell,0.047619047619047616
triphenylamine,acceptor,0.07751937984496124
triphenylamine,moiety,0.05426356589147287
triphenylamine,electron donor,0.046511627906976744
triphenylamine,electron acceptor,0.046511627906976744
triphenylamine,homo/lumo,0.06201550387596899
triphenylamine,carbazole,0.046511627906976744
triphenylamine,photocurrent,0.046511627906976744
hydrochloric acid,ilmenite,0.040268456375838924
reflection,anti-reflective coating,0.03927492447129909
realization (probability),memristor,0.11290322580645161
pseudocapacitance,power density,0.05
pseudocapacitance,carbon fibers,0.0875
solar energy conversion,nanomaterials,0.041237113402061855
solar energy conversion,energy transformation,0.25773195876288657
solar energy conversion,photoelectrochemistry,0.041237113402061855
solar energy conversion,photoelectrochemical cell,0.041237113402061855
solar energy conversion,charge carrier,0.05154639175257732
solar energy conversion,nanorod,0.041237113402061855
nanoreactor,noble metal,0.04081632653061224
nanoreactor,nanomaterial-based catalyst,0.061224489795918366
nanoreactor,benzyl alcohol,0.04081632653061224
nanoreactor,nanomaterials,0.061224489795918366
hydroquinone,catechol,0.1111111111111111
hydroquinone,degradation,0.09523809523809523
hydroquinone,photodegradation,0.03968253968253968
component (thermodynamics),memristor,0.043478260869565216
methanation,carbon fibers,0.08888888888888889
methanation,chemisorption,0.044444444444444446
methanation,water-gas shift reaction,0.05555555555555555
methanation,bimetallic strip,0.05555555555555555
biomaterial,biocompatible material,0.05574912891986063
biomaterial,titanium alloy,0.05574912891986063
biomaterial,biocompatibility,0.13937282229965156
biomaterial,surface modification,0.08710801393728224
bet theory,specific surface area,0.23809523809523808
bet theory,visible spectrum,0.05668934240362812
bet theory,methylene blue,0.04308390022675737
bet theory,degradation,0.04308390022675737
anodizing,visible spectrum,0.04280821917808219
anodizing,titanium alloy,0.039383561643835614
anodizing,titanium oxide,0.052226027397260275
anodizing,photocurrent,0.05736301369863014
anodizing,nanoporous,0.04195205479452055
oleylamine,nanomaterials,0.07272727272727272
oleylamine,carbon fibers,0.05454545454545454
oleylamine,absorbance,0.05454545454545454
oleylamine,nanorod,0.10909090909090909
oleylamine,lead sulfide,0.05454545454545454
inert gas,inert,0.2032520325203252
inert gas,penetration (warfare),0.04878048780487805
inert gas,carbon fibers,0.07317073170731707
ecotoxicity,nanotoxicology,0.056338028169014086
ecotoxicity,nanomaterials,0.06338028169014084
acrylic acid,polyacrylic acid,0.06569343065693431
acrylic acid,thermal stability,0.051094890510948905
cementitious,nanomaterials,0.041025641025641026
cementitious,metakaolin,0.05641025641025641
organic synthesis,visible spectrum,0.06521739130434782
formamidinium,caesium,0.1111111111111111
formamidinium,perovskite solar cell,0.12962962962962962
formamidinium,passivation,0.05555555555555555
formamidinium,lead (geology),0.046296296296296294
halloysite,thermal stability,0.041237113402061855
halloysite,biofouling,0.041237113402061855
halloysite,electrophoretic deposition,0.041237113402061855
photocathode,tandem,0.04375
photocathode,photoelectrochemical cell,0.1
photocathode,photocurrent,0.1875
photocathode,photoelectrochemistry,0.109375
lead sulfide,quantum efficiency,0.058823529411764705
lead sulfide,photocurrent,0.08823529411764706
lead sulfide,zinc sulfide,0.06862745098039216
lead sulfide,auxiliary electrode,0.0392156862745098
lead sulfide,cadmium sulfide,0.09803921568627451
rhodamine,degradation,0.13953488372093023
rhodamine,photodegradation,0.06201550387596899
rhodamine,visible spectrum,0.06201550387596899
rhodamine,rhodamine b,0.2868217054263566
ionic radius,photocurrent,0.043478260869565216
ionic radius,fast ion conductor,0.043478260869565216
photon upconversion,ultraviolet,0.046511627906976744
photon upconversion,visible spectrum,0.1124031007751938
photon upconversion,nanomaterials,0.05426356589147287
photon upconversion,photocurrent,0.050387596899224806
oxidation state,chemical state,0.06417112299465241
oxidation state,oxygen evolution,0.0427807486631016
oxidation state,reactivity,0.0427807486631016
oxidation state,x-ray absorption spectroscopy,0.0427807486631016
molecularly imprinted polymer,surface modification,0.04285714285714286
molecularly imprinted polymer,solid phase extraction,0.04285714285714286
cadmium sulfide,visible spectrum,0.0847457627118644
cadmium sulfide,lead sulfide,0.05649717514124294
cadmium sulfide,zinc sulfide,0.03954802259887006
cadmium sulfide,nanorod,0.05649717514124294
cadmium sulfide,photocurrent,0.062146892655367235
oxalic acid,photodegradation,0.04964539007092199
oxalic acid,anodizing,0.0425531914893617
central composite design,degradation,0.1721311475409836
central composite design,photodegradation,0.04918032786885246
water-gas shift reaction,reaction rate,0.07476635514018691
water-gas shift reaction,methanation,0.04672897196261682
auxiliary electrode,tin oxide,0.08695652173913043
auxiliary electrode,carbon fibers,0.08902691511387163
auxiliary electrode,open-circuit voltage,0.06625258799171843
auxiliary electrode,triiodide,0.039337474120082816
ostwald ripening,particle (ecology),0.04938271604938271
ostwald ripening,coalescence (physics),0.07407407407407407
rhodamine 6g,photodegradation,0.06451612903225806
rhodamine 6g,nanorod,0.06451612903225806
rhodamine 6g,silver nanoparticle,0.06451612903225806
rhodamine 6g,degradation,0.043010752688172046
rhodamine 6g,rhodamine b,0.17204301075268819
rhodamine 6g,visible spectrum,0.043010752688172046
rhodamine 6g,rhodamine,0.053763440860215055
nickel titanium,titanium alloy,0.07964601769911504
