from,to,weight
biocomposite,polylactic acid,0.15625
flexural modulus,polylactic acid,0.13513513513513514
linearity,piezoresistive effect,0.23076923076923078
linearity,resistive touchscreen,0.11538461538461539
linearity,gauge factor,0.11538461538461539
limiting oxygen index,cone calorimeter,0.1368421052631579
limiting oxygen index,intumescent,0.10526315789473684
printed electronics,flexible electronics,0.18055555555555555
percolation (cognitive psychology),gauge factor,0.1282051282051282
stretchable electronics,wearable technology,0.17073170731707318
stretchable electronics,flexible electronics,0.13008130081300814
electronic skin,piezoresistive effect,0.11627906976744186
mxenes,nanomaterials,0.16666666666666666
shore durometer,thermoplastic elastomer,0.1111111111111111
layered double hydroxides,limiting oxygen index,0.12
acrylonitrile butadiene styrene,fused deposition modeling,0.10526315789473684
in situ polymerization,thermal stability,0.13636363636363635
polystyrene,3d printed,0.15384615384615385
biocompatible material,biocompatibility,0.14492753623188406
intumescent,limiting oxygen index,0.1694915254237288
intumescent,cone calorimeter,0.13559322033898305
resistive touchscreen,gauge factor,0.11764705882352941
response time,piezoresistive effect,0.1875
compression molding,molding (decorative),0.18181818181818182
polypyrrole,compression molding,0.125
nanocellulose,surface modification,0.11538461538461539
morphology,thermal stability,0.1111111111111111
biomaterial,biocompatibility,0.19444444444444445
conductive ink,printed electronics,0.17857142857142858
conductive ink,screen printing,0.14285714285714285
charring,cone calorimeter,0.13043478260869565
charring,limiting oxygen index,0.13043478260869565
charring,thermogravimetric analysis,0.13043478260869565
charring,intumescent,0.13043478260869565
cone calorimeter,limiting oxygen index,0.13541666666666666
cone calorimeter,thermogravimetric analysis,0.1875
electrically conductive,wearable technology,0.17647058823529413
electrically conductive,textile,0.11764705882352941
shape-memory polymer,smart material,0.11764705882352941
strain (injury),strain gauge,0.15
strain (injury),gauge factor,0.17
piezoresistive effect,gauge factor,0.13218390804597702
screen printing,flexible electronics,0.10638297872340426
screen printing,printed electronics,0.14893617021276595
biodegradable polymer,polylactic acid,0.17391304347826086
biodegradable polymer,thermogravimetric analysis,0.13043478260869565
flexible electronics,printed electronics,0.10833333333333334
flexible electronics,stretchable electronics,0.13333333333333333
flexible electronics,wearable technology,0.11666666666666667
natural fiber,synthetic fiber,0.1111111111111111
synthetic fiber,natural fiber,0.16129032258064516
pneumatic actuator,soft robotics,0.3076923076923077
strain gauge,strain (injury),0.13761467889908258
strain gauge,gauge factor,0.26605504587155965
thermal stability,thermogravimetric analysis,0.14537444933920704
tactile sensor,piezoresistive effect,0.13114754098360656
gauge factor,strain gauge,0.18012422360248448
gauge factor,strain (injury),0.10559006211180125
gauge factor,piezoresistive effect,0.14285714285714285
thermogravimetric analysis,thermal stability,0.15789473684210525
silicone rubber,thermal stability,0.12
polymer nanocomposite,nanomaterials,0.11320754716981132
kenaf,thermal stability,0.10526315789473684
kenaf,natural fiber,0.15789473684210525
