from,to,weight
polyoxymethylene,thermal stability,0.20833333333333334
silsesquioxane,thermal stability,0.15384615384615385
silsesquioxane,thermogravimetric analysis,0.15384615384615385
in situ polymerization,exfoliation joint,0.16666666666666666
thermogravimetric analysis,thermal stability,0.23529411764705882
exfoliation joint,in situ polymerization,0.17391304347826086
organoclay,thermogravimetric analysis,0.2727272727272727
organoclay,thermal stability,0.22727272727272727
cone calorimeter,limiting oxygen index,0.16279069767441862
cone calorimeter,thermogravimetric analysis,0.16279069767441862
ammonium polyphosphate,thermogravimetric analysis,0.18421052631578946
ammonium polyphosphate,cone calorimeter,0.15789473684210525
ammonium polyphosphate,limiting oxygen index,0.15789473684210525
thermal stability,thermogravimetric analysis,0.22929936305732485
limiting oxygen index,thermogravimetric analysis,0.2127659574468085
intumescent,thermogravimetric analysis,0.16666666666666666
epdm rubber,thermogravimetric analysis,0.16666666666666666
epdm rubber,thermal stability,0.16666666666666666
talc,polypropylene,0.23529411764705882
talc,thermal stability,0.17647058823529413
