from,to,weight
noble metal,bimetallic strip,0.0626865671641791
bet theory,specific surface area,0.1974921630094044
bet theory,langmuir adsorption model,0.05329153605015674
bet theory,thermogravimetric analysis,0.05642633228840126
monoclinic crystal system,tetragonal crystal system,0.10590631364562118
coprecipitation,langmuir adsorption model,0.04824561403508772
vickers hardness test,spark plasma sintering,0.05918367346938776
isothermal process,thermogravimetric analysis,0.043683589138134596
cementitious,slag (welding),0.07397107897664071
cementitious,metakaolin,0.05728587319243604
cementitious,silica fume,0.060622914349276975
metastability,crystal (programming language),0.0390625
thermal shock,refractory (planetary science),0.038314176245210725
thermal shock,mullite,0.07279693486590039
shrinkage,slag (welding),0.0470479704797048
shrinkage,cementitious,0.0507380073800738
elongation,ductility (earth science),0.04513888888888889
elongation,thermal stability,0.03819444444444445
rutile,titanium dioxide,0.06389776357827476
abrasion (mechanical),particle (ecology),0.041371158392434985
passivation,deposition,0.04420549581839905
sodium hydroxide,metakaolin,0.06467661691542288
sodium hydroxide,slag (welding),0.03814262023217247
spark plasma sintering,vickers hardness test,0.052346570397111915
metakaolin,cementitious,0.11269146608315099
metakaolin,silica fume,0.0787746170678337
metakaolin,slag (welding),0.04157549234135667
metakaolin,sodium hydroxide,0.04266958424507659
slag (welding),cementitious,0.04614850798056905
thermogravimetry,thermal stability,0.0502092050209205
thermogravimetry,differential thermal analysis,0.04811715481171548
thermogravimetry,thermogravimetric analysis,0.07531380753138076
powder metallurgy,matrix (chemical analysis),0.04103671706263499
powder metallurgy,spark plasma sintering,0.04319654427645788
residue (chemistry),red mud,0.050793650793650794
diffractometer,thermogravimetric analysis,0.04020100502512563
calcium silicate,cementitious,0.051075268817204304
calcium silicate,slag (welding),0.04032258064516129
calcium silicate,aluminate,0.03763440860215054
ductility (earth science),brittleness,0.060514372163388806
nanomaterial-based catalyst,bimetallic strip,0.05536332179930796
crucible (geodemography),slag (welding),0.1
suspension,particle (ecology),0.07871720116618076
suspension,zeta potential,0.04081632653061224
agglomerate,particle (ecology),0.09027777777777778
inert,inert gas,0.15034168564920272
biocompatibility,titanium alloy,0.03804347826086957
biocompatibility,surface modification,0.059782608695652176
anodizing,nanoporous,0.09785202863961814
volume fraction,mass fraction,0.03859649122807018
red mud,slag (welding),0.03782894736842105
exothermic reaction,endothermic process,0.09580838323353294
chemisorption,langmuir adsorption model,0.10427807486631016
chemisorption,physisorption,0.040106951871657755
mass fraction,volume fraction,0.08270676691729323
mass fraction,fraction (chemistry),0.08020050125313283
brittleness,ductility (earth science),0.04854368932038835
tetragonal crystal system,monoclinic crystal system,0.11899313501144165
bimetallic strip,carbon fibers,0.0389768574908648
polypropylene,thermogravimetric analysis,0.03755868544600939
carbon steel,carbon fibers,0.19745222929936307
nanorod,nanomaterials,0.05642633228840126
methylene blue,langmuir adsorption model,0.08383233532934131
methylene blue,degradation,0.0658682634730539
endothermic process,langmuir adsorption model,0.15270935960591134
endothermic process,exothermic reaction,0.07881773399014778
endothermic process,thermogravimetric analysis,0.04433497536945813
morphology,deposition,0.03783783783783784
morphology,anodizing,0.043243243243243246
physisorption,langmuir adsorption model,0.045454545454545456
inert gas,inert,0.19186046511627908
inert gas,carbon fibers,0.04941860465116279
titanium alloy,biocompatibility,0.059931506849315065
titanium alloy,surface modification,0.04965753424657534
specific surface area,bet theory,0.08559782608695653
specific surface area,carbon fibers,0.06929347826086957
aluminate,slag (welding),0.056218057921635436
nanomaterials,carbon fibers,0.039769082745349585
halloysite,thermogravimetric analysis,0.04938271604938271
environmental pollution,environmentally friendly,0.06880733944954129
environmental pollution,slag (welding),0.04357798165137615
titanium dioxide,nanomaterials,0.04849884526558892
titanium dioxide,rutile,0.046189376443418015
titanium dioxide,degradation,0.03695150115473441
powder diffraction,crystal (programming language),0.061452513966480445
powder diffraction,monoclinic crystal system,0.04189944134078212
thermal stability,thermogravimetric analysis,0.0986643688065489
silica fume,cementitious,0.14513981358189082
silica fume,metakaolin,0.09587217043941411
silica fume,slag (welding),0.05459387483355526
nanoporous,anodizing,0.10301507537688442
fraction (chemistry),mass fraction,0.08163265306122448
fraction (chemistry),fluid catalytic cracking,0.04336734693877551
visible spectrum,degradation,0.058165548098434
gangue,iron ore,0.08011049723756906
differential thermal analysis,thermogravimetric analysis,0.09798994974874371
differential thermal analysis,thermogravimetry,0.05778894472361809
cationic polymerization,methylene blue,0.03862660944206009
thermogravimetric analysis,thermal stability,0.08468934911242604
refractory (planetary science),slag (welding),0.07446808510638298
refractory (planetary science),brick,0.0425531914893617
refractory (planetary science),mullite,0.047872340425531915
iron ore,slag (welding),0.06112054329371817
iron ore,gangue,0.04923599320882852
langmuir adsorption model,chemisorption,0.05084745762711865
langmuir adsorption model,endothermic process,0.08083441981747067
langmuir adsorption model,thermogravimetric analysis,0.041720990873533245
langmuir adsorption model,methylene blue,0.054758800521512385
fluid catalytic cracking,fraction (chemistry),0.04381443298969072
