from,to,weight
thermionic emission,wide-bandgap semiconductor,0.1111111111111111
transconductance,electron mobility,0.11007025761124122
trap (plumbing),wide-bandgap semiconductor,0.1099476439790576
trap (plumbing),transient (computer programming),0.08900523560209424
light emission,wide-bandgap semiconductor,0.08974358974358974
ohmic contact,wide-bandgap semiconductor,0.10866141732283464
ohmic contact,contact resistance,0.1763779527559055
lattice constant,lattice (music),0.16167664670658682
lattice constant,wurtzite crystal structure,0.09580838323353294
ground truth,discriminator,0.09119496855345911
quantum efficiency,ultraviolet,0.1036734693877551
quantum efficiency,wide-bandgap semiconductor,0.12244897959183673
contact resistance,ohmic contact,0.3684210526315789
strain (injury),wide-bandgap semiconductor,0.11914893617021277
optical power,waveguide,0.08426966292134831
figure of merit,wide-bandgap semiconductor,0.1092896174863388
photoelectric effect,photocurrent,0.10144927536231885
acceptor,wide-bandgap semiconductor,0.12063492063492064
photoconductivity,ultraviolet,0.11688311688311688
photoconductivity,photocurrent,0.18181818181818182
image translation,discriminator,0.08280254777070063
degradation,wide-bandgap semiconductor,0.10628019323671498
transfer of learning,feature (linguistics),0.09090909090909091
autoencoder,generative model,0.09735576923076923
ultraviolet,wide-bandgap semiconductor,0.09506790564689063
ultraviolet,quantum efficiency,0.09077912794853467
indium tin oxide,ohmic contact,0.09375
characterization,wide-bandgap semiconductor,0.0900735294117647
cathodoluminescence,wide-bandgap semiconductor,0.0970873786407767
photodiode,ultraviolet,0.12295081967213115
representation,feature learning,0.0838487972508591
wurtzite crystal structure,wide-bandgap semiconductor,0.10075839653304441
polarity (international relations),wide-bandgap semiconductor,0.10434782608695652
electron mobility,wide-bandgap semiconductor,0.1697645600991326
mnist database,discriminator,0.0880503144654088
indium gallium nitride,wide-bandgap semiconductor,0.1638418079096045
indium gallium nitride,quantum efficiency,0.11864406779661017
atmospheric temperature range,wide-bandgap semiconductor,0.08706467661691543
visible spectrum,ultraviolet,0.09523809523809523
band bending,wide-bandgap semiconductor,0.14948453608247422
barrier layer,wide-bandgap semiconductor,0.17391304347826086
discriminator,generative adversarial network,0.08240426563257393
mode (computer interface),discriminator,0.12244897959183673
solid-state lighting,quantum efficiency,0.08762886597938144
generative adversarial network,discriminator,0.09174311926605505
training set,generative adversarial network,0.11883408071748879
feature learning,feature (linguistics),0.1370851370851371
feature learning,representation,0.17604617604617603
passivation,wide-bandgap semiconductor,0.10416666666666667
lattice (music),lattice constant,0.11894273127753303
blueshift,wide-bandgap semiconductor,0.09433962264150944
saturation current,saturation (graph theory),0.16176470588235295
saturation current,transconductance,0.10294117647058823
buffer (optical fiber),leakage (economics),0.09433962264150944
buffer (optical fiber),wide-bandgap semiconductor,0.12735849056603774
regularization,discriminator,0.0975609756097561
indium nitride,indium gallium nitride,0.18902439024390244
indium nitride,wide-bandgap semiconductor,0.10975609756097561
saturation (graph theory),saturation current,0.13636363636363635
carrier lifetime,wide-bandgap semiconductor,0.11693548387096774
photocurrent,photoconductivity,0.09067357512953368
leakage (economics),wide-bandgap semiconductor,0.12678288431061807
