from,to,weight
noble metal,carbon fibers,0.03773584905660377
noble metal,bimetallic strip,0.04821802935010482
bet theory,specific surface area,0.22065727699530516
bet theory,carbon fibers,0.0539906103286385
bet theory,thermogravimetric analysis,0.04929577464788732
phosphoric acid,anodizing,0.07708779443254818
zeta potential,particle (ecology),0.03765690376569038
zeta potential,suspension,0.040446304044630406
monoclinic crystal system,tetragonal crystal system,0.10619469026548672
monoclinic crystal system,crystal (programming language),0.0420353982300885
monoclinic crystal system,orthorhombic crystal system,0.0586283185840708
rietveld refinement,powder diffraction,0.1153184165232358
rietveld refinement,tetragonal crystal system,0.05163511187607573
rietveld refinement,orthorhombic crystal system,0.04647160068846816
rietveld refinement,monoclinic crystal system,0.04647160068846816
bentonite,langmuir adsorption model,0.03588907014681892
bentonite,thermogravimetric analysis,0.037520391517128875
coprecipitation,layered double hydroxides,0.049132947976878616
vickers hardness test,spark plasma sintering,0.03571428571428571
isothermal process,thermogravimetric analysis,0.048945147679324896
cementitious,shrinkage,0.035908596300326445
cementitious,slag (welding),0.056583242655059846
metastability,crystal (programming language),0.03409090909090909
shrinkage,cementitious,0.03745743473325766
rutile,titanium dioxide,0.07561436672967864
exfoliation joint,nanosheet,0.04573170731707317
abrasion (mechanical),particle (ecology),0.047409040793825796
passivation,deposition,0.0513950073421439
husk,cementitious,0.0392156862745098
sodium hydroxide,slag (welding),0.0391566265060241
stoichiometry,crucible (geodemography),0.045666356011183594
hysteresis,passivation,0.03434343434343434
nanosheet,exfoliation joint,0.04043126684636118
nanosheet,carbon fibers,0.05390835579514825
spark plasma sintering,powder metallurgy,0.048903878583473864
spark plasma sintering,vickers hardness test,0.0387858347386172
glassy carbon,carbon fibers,0.13895993179880647
glassy carbon,electrochemical gas sensor,0.0784313725490196
thermogravimetry,thermal stability,0.05816831683168317
thermogravimetry,thermogravimetric analysis,0.08663366336633663
thermogravimetry,differential thermal analysis,0.07549504950495049
powder metallurgy,particle (ecology),0.04590163934426229
powder metallurgy,matrix (chemical analysis),0.03770491803278689
powder metallurgy,spark plasma sintering,0.047540983606557376
nanochemistry,deposition,0.038356164383561646
nanomaterial-based catalyst,bimetallic strip,0.07751937984496124
nanomaterial-based catalyst,nanomaterials,0.03617571059431524
nanomaterial-based catalyst,carbon fibers,0.05167958656330749
crucible (geodemography),crystal (programming language),0.03648068669527897
crucible (geodemography),slag (welding),0.04291845493562232
crucible (geodemography),stoichiometry,0.10515021459227468
suspension,particle (ecology),0.08580343213728549
suspension,deposition,0.046801872074883
suspension,zeta potential,0.0452418096723869
agglomerate,particle (ecology),0.08009708737864078
inert,inert gas,0.16510903426791276
biocompatibility,titanium alloy,0.03549060542797495
