from,to,weight
contextual image classification,feature (linguistics),0.08700564971751412
spectrogram,discriminator,0.07099391480730223
spectrogram,feature (linguistics),0.060851926977687626
inpainting,feature (linguistics),0.09684684684684684
expression (computer science),feature (linguistics),0.06237424547283702
upsampling,feature (linguistics),0.14583333333333334
upsampling,convolution (computer science),0.075
rgb color model,feature (linguistics),0.06564245810055866
overfitting,feature (linguistics),0.0616
overfitting,discriminator,0.0752
discriminative model,feature (linguistics),0.11213146447559208
discriminative model,feature learning,0.06041565973900435
labeled data,transfer of learning,0.06165703275529865
labeled data,supervised learning,0.08863198458574181
labeled data,training set,0.09441233140655106
convolution (computer science),feature (linguistics),0.15019762845849802
smoothing,feature (linguistics),0.08176100628930817
interpretability,feature (linguistics),0.0845442536327609
deep neural networks,robustness,0.12577639751552794
benchmarking,benchmark (surveying),0.1503267973856209
generative model,representation,0.06236842105263158
kernel (algebra),feature (linguistics),0.0746031746031746
kernel (algebra),convolution (computer science),0.06984126984126984
image editing,generative model,0.09382151029748284
image editing,code (set theory),0.08924485125858124
data set,training set,0.09714285714285714
data set,synthetic data,0.06514285714285714
margin (machine learning),feature (linguistics),0.0650887573964497
domain adaptation,transfer of learning,0.08751793400286945
domain adaptation,feature (linguistics),0.08464849354375897
benchmark (surveying),feature (linguistics),0.0644384221619994
initialization,discriminator,0.06229508196721312
image translation,feature (linguistics),0.06859592711682744
image translation,discriminator,0.08252947481243302
transfer of learning,feature (linguistics),0.07715311004784689
autoencoder,generative model,0.06492027334851937
autoencoder,feature (linguistics),0.06605922551252848
divergence (linguistics),discriminator,0.12561576354679804
encode,representation,0.08710801393728224
distortion (music),feature (linguistics),0.0990990990990991
supervised learning,labeled data,0.08695652173913043
supervised learning,discriminator,0.06049149338374291
sketch,feature (linguistics),0.08059701492537313
anomaly (physics),benchmark (surveying),0.07489597780859916
anomaly (physics),feature (linguistics),0.06657420249653259
anomaly (physics),autoencoder,0.11234396671289876
representation,generative model,0.06507413509060955
representation,feature (linguistics),0.0757825370675453
representation,feature learning,0.07413509060955518
texture (cosmology),feature (linguistics),0.10526315789473684
texture (cosmology),generative adversarial network,0.06842105263157895
fuse (electrical),feature (linguistics),0.1589958158995816
pyramid (geometry),feature (linguistics),0.22823984526112184
pyramid (geometry),pooling,0.06963249516441006
feature vector,feature (linguistics),0.24627606752730885
mnist database,discriminator,0.08502024291497975
synthetic data,generative model,0.09
synthetic data,generative adversarial network,0.06538461538461539
modalities,modality (human–computer interaction),0.1585677749360614
similarity (geometry),feature (linguistics),0.08530805687203792
oversampling,feature (linguistics),0.06229508196721312
mode (computer interface),generative adversarial network,0.06304347826086956
mode (computer interface),discriminator,0.08043478260869565
discriminator,generative adversarial network,0.08014571948998178
discriminator,feature (linguistics),0.06658571139445456
net (polyhedron),feature (linguistics),0.06334841628959276
ensemble learning,boosting,0.062111801242236024
categorical variable,generative model,0.0707070707070707
high fidelity,code (set theory),0.09667673716012085
generative adversarial network,discriminator,0.08425531914893616
feature learning,feature (linguistics),0.1570796460176991
feature learning,representation,0.14933628318584072
feature learning,discriminative model,0.06913716814159292
training set,generative adversarial network,0.08514190317195326
training set,data set,0.0709515859766277
normalization,feature (linguistics),0.06628571428571428
normalization,generative adversarial network,0.07885714285714286
normalization,discriminator,0.08914285714285715
regularization,discriminator,0.07170923379174853
pooling,pyramid (geometry),0.06728971962616823
pooling,feature (linguistics),0.15700934579439252
image synthesis,generative model,0.06443914081145585
image synthesis,discriminator,0.09069212410501193
identification,feature (linguistics),0.08459214501510574
modality (human–computer interaction),feature (linguistics),0.0827250608272506
modality (human–computer interaction),modalities,0.15085158150851583
softmax function,discriminator,0.07692307692307693
softmax function,feature (linguistics),0.08424908424908426
