from,to,weight
bet theory,specific surface area,0.2
nanomaterial-based catalyst,selective catalytic reduction,0.10714285714285714
molybdenum trioxide,tungsten trioxide,0.1875
tungsten oxide,electrochromic devices,0.18181818181818182
thermochromism,monoclinic crystal system,0.15942028985507245
ionic radius,oxidation state,0.10526315789473684
chemisorption,selective catalytic reduction,0.10714285714285714
photocurrent,bismuth vanadate,0.125
absorption edge,photodegradation,0.10526315789473684
absorption edge,visible spectrum,0.10526315789473684
spray pyrolysis,orthorhombic crystal system,0.15384615384615385
spray pyrolysis,nanorod,0.23076923076923078
spray pyrolysis,morphology,0.15384615384615385
matrix (chemical analysis),characterization,0.1111111111111111
inert,inert gas,0.23333333333333334
hydrothermal reaction,hydrothermal synthesis,0.22727272727272727
hydrothermal reaction,autoclave,0.13636363636363635
ribbon,hydrothermal synthesis,0.1111111111111111
ribbon,power density,0.1111111111111111
ribbon,carbon fibers,0.1111111111111111
ribbon,tetragonal crystal system,0.1111111111111111
ribbon,monoclinic crystal system,0.1111111111111111
ribbon,metastability,0.1111111111111111
ribbon,metal–insulator transition,0.1111111111111111
ribbon,oxalic acid,0.1111111111111111
oxygen evolution,overpotential,0.14516129032258066
bismuth,bismuth vanadate,0.21348314606741572
lanthanum,partial pressure,0.18181818181818182
facet (psychology),crystal (programming language),0.2727272727272727
facet (psychology),nanomaterials,0.18181818181818182
facet (psychology),nanorod,0.18181818181818182
power density,carbon fibers,0.15517241379310345
electrochemical energy storage,nanomaterials,0.10204081632653061
electrochemical energy storage,carbon fibers,0.12244897959183673
non-blocking i/o,nickel oxide,0.16981132075471697
lattice constant,lattice (music),0.20512820512820512
photoelectrochemistry,photoelectrochemical cell,0.18604651162790697
photoelectrochemistry,photocurrent,0.16279069767441862
rutile,monoclinic crystal system,0.15873015873015872
metastability,tetragonal crystal system,0.15151515151515152
metastability,monoclinic crystal system,0.12121212121212122
space velocity,selective catalytic reduction,0.32558139534883723
transition temperature,monoclinic crystal system,0.13513513513513514
transition temperature,metal–insulator transition,0.10810810810810811
cerium oxide,reactivity,0.15
propene,propane,0.4098360655737705
rietveld refinement,monoclinic crystal system,0.1111111111111111
temperature coefficient,microbolometer,0.2222222222222222
tin dioxide,tin oxide,0.2
tin dioxide,vanadium dioxide,0.13333333333333333
bismuth vanadate,bismuth,0.17592592592592593
bismuth vanadate,photocurrent,0.12037037037037036
pseudocapacitance,carbon fibers,0.11538461538461539
chemical bath deposition,deposition,0.11764705882352941
chemical bath deposition,nanorod,0.11764705882352941
differential thermal analysis,thermal stability,0.1111111111111111
differential thermal analysis,thermogravimetric analysis,0.2222222222222222
butane,maleic anhydride,0.2571428571428571
microbolometer,temperature coefficient,0.12389380530973451
x-ray absorption spectroscopy,xanes,0.175
solvothermal synthesis,hydrothermal synthesis,0.16666666666666666
titanium oxide,titanium dioxide,0.11538461538461539
sesquioxide,metal–insulator transition,0.17391304347826086
gravimetric analysis,power density,0.16129032258064516
maleic anhydride,butane,0.17647058823529413
ultraviolet photoelectron spectroscopy,ultraviolet,0.15789473684210525
band bending,surface modification,0.14285714285714285
sodium-ion battery,carbon fibers,0.16
roasting,slag (welding),0.125
photodegradation,visible spectrum,0.15384615384615385
propane,propene,0.2808988764044944
reversible hydrogen electrode,oxygen evolution,0.10714285714285714
reversible hydrogen electrode,photocurrent,0.10714285714285714
pulsed laser deposition,metal–insulator transition,0.11594202898550725
scheelite,monoclinic crystal system,0.23809523809523808
lattice (music),lattice constant,0.16666666666666666
overpotential,oxygen evolution,0.3103448275862069
photoelectrochemical cell,photoelectrochemistry,0.26666666666666666
photoelectrochemical cell,photocurrent,0.13333333333333333
cavity magnetron,deposition,0.18181818181818182
physisorption,selective catalytic reduction,0.23076923076923078
temperature-programmed reduction,thermal desorption spectroscopy,0.15384615384615385
temperature-programmed reduction,selective catalytic reduction,0.19230769230769232
anodizing,titanium dioxide,0.13043478260869565
ultraviolet,ultraviolet photoelectron spectroscopy,0.10344827586206896
nickel oxide,non-blocking i/o,0.21428571428571427
thermal desorption spectroscopy,temperature-programmed reduction,0.17391304347826086
thermal desorption spectroscopy,selective catalytic reduction,0.21739130434782608
methyl orange,visible spectrum,0.19047619047619047
methyl orange,degradation,0.14285714285714285
vanadium dioxide,metal–insulator transition,0.11475409836065574
inert gas,inert,0.25
methylene blue,degradation,0.13793103448275862
methylene blue,visible spectrum,0.1724137931034483
methylene blue,photodegradation,0.10344827586206896
carbothermic reaction,carbon fibers,0.24
triclinic crystal system,monoclinic crystal system,0.2631578947368421
tetragonal crystal system,monoclinic crystal system,0.21839080459770116
energy density,electrochemical energy storage,0.125
energy density,power density,0.15625
xanes,x-ray absorption spectroscopy,0.12962962962962962
orthorhombic crystal system,nanorod,0.10679611650485436
autoclave,vanadate,0.15384615384615385
autoclave,hydrothermal reaction,0.23076923076923078
autoclave,hydrothermal synthesis,0.15384615384615385
rhodamine b,degradation,0.125
rhodamine b,visible spectrum,0.125
spin coating,monoclinic crystal system,0.125
